date,county,fips,place,confirmed_cases,note,x,y,population,UPDATED_ON
5/18/2020 0:00:00,Long Beach,,90802: Long Beach,102,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/17/2020 0:00:00,Long Beach,,90802: Long Beach,101,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/16/2020 0:00:00,Long Beach,,90802: Long Beach,101,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/15/2020 0:00:00,Long Beach,,90802: Long Beach,94,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/14/2020 0:00:00,Long Beach,,90802: Long Beach,89,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/13/2020 0:00:00,Long Beach,,90802: Long Beach,88,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/12/2020 0:00:00,Long Beach,,90802: Long Beach,80,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/11/2020 0:00:00,Long Beach,,90802: Long Beach,79,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/10/2020 0:00:00,Long Beach,,90802: Long Beach,79,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/9/2020 0:00:00,Long Beach,,90802: Long Beach,79,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/8/2020 0:00:00,Long Beach,,90802: Long Beach,78,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/7/2020 0:00:00,Long Beach,,90802: Long Beach,77,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/6/2020 0:00:00,Long Beach,,90802: Long Beach,69,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/5/2020 0:00:00,Long Beach,,90802: Long Beach,70,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/4/2020 0:00:00,Long Beach,,90802: Long Beach,70,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/3/2020 0:00:00,Long Beach,,90802: Long Beach,70,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/2/2020 0:00:00,Long Beach,,90802: Long Beach,69,,-118.194003,33.769156,39453,1/10/2021 18:19:43
5/1/2020 0:00:00,Long Beach,,90802: Long Beach,66,,-118.194003,33.769156,39453,1/10/2021 18:19:43
4/30/2020 0:00:00,Long Beach,,90802: Long Beach,63,,-118.194003,33.769156,39453,1/10/2021 18:19:43
4/29/2020 0:00:00,Long Beach,,90802: Long Beach,58,,-118.194003,33.769156,39453,1/10/2021 18:19:43
1/11/2021 0:00:00,Long Beach,,90802: Long Beach,2869,,-118.194003,33.769156,39453,1/12/2021 10:01:19
1/12/2021 0:00:00,Long Beach,,90802: Long Beach,3007,,-118.194003,33.769156,39453,1/13/2021 10:01:29
1/13/2021 0:00:00,Long Beach,,90802: Long Beach,3040,,-118.194003,33.769156,39453,1/14/2021 10:01:24
1/14/2021 0:00:00,Long Beach,,90802: Long Beach,3040,,-118.194003,33.769156,39453,1/15/2021 10:01:12
1/15/2021 0:00:00,Long Beach,,90802: Long Beach,3109,,-118.194003,33.769156,39453,1/16/2021 10:01:24
1/16/2021 0:00:00,Long Beach,,90802: Long Beach,3152,,-118.194003,33.769156,39453,1/17/2021 10:01:21
1/17/2021 0:00:00,Long Beach,,90802: Long Beach,3152,,-118.194003,33.769156,39453,1/18/2021 10:01:21
1/18/2021 0:00:00,Long Beach,,90802: Long Beach,3152,,-118.194003,33.769156,39453,1/19/2021 10:01:20
1/19/2021 0:00:00,Long Beach,,90802: Long Beach,3212,,-118.194003,33.769156,39453,1/20/2021 10:01:34
1/20/2021 0:00:00,Long Beach,,90802: Long Beach,3241,,-118.194003,33.769156,39453,1/21/2021 10:01:34
1/22/2021 0:00:00,Long Beach,,90802: Long Beach,3304,,-118.194003,33.769156,39453,1/23/2021 10:01:07
1/23/2021 0:00:00,Long Beach,,90802: Long Beach,3336,,-118.194003,33.769156,39453,1/24/2021 10:01:23
1/24/2021 0:00:00,Long Beach,,90802: Long Beach,3336,,-118.194003,33.769156,39453,1/25/2021 10:01:46
1/10/2021 0:00:00,Long Beach,,90803: Long Beach,1369,,-118.139478,33.760214,32389,1/10/2021 18:19:43
